outcome,payment_account_prefix_same_as_address_prefix,address_2a96c3ce94b3be921e0296097b88b56a,address_4d90f2e709f1fc0810e5aef472dd3935,address_794abfcfc9a51569c6415a61a319b352,address_91ea8f05b2be1f7fe36e86e20ea35105,address_a3d2de7675556553a5f08e4c88d2c228,address_ca8d4b018cb62966eebb2974f5a83b4f,address_e23d9777cddc347de82d839b2e54b22e,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,X0_hour72,X1_hour72,X2_hour72,X3_hour72,X4_hour72,X5_hour72,X6_hour72,X7_hour72,X8_hour72,X9_hour72,X10_hour72,X11_hour72,X12_hour72,X13_hour72,X14_hour72,X15_hour72,X16_hour72,X17_hour72,X18_hour72,X19_hour72,X20_hour72,X21_hour72,X22_hour72,X23_hour72,X24_hour72,X25_hour72,X26_hour72,X27_hour72,X28_hour72,X29_hour72,X30_hour72,X31_hour72,X32_hour72,X33_hour72,X34_hour72,X35_hour72,X36_hour72,X37_hour72,X38_hour72,X39_hour72,X40_hour72,X41_hour72,X42_hour72,X43_hour72,X44_hour72,X45_hour72,X46_hour72,X47_hour72,X48_hour72,X49_hour72,X50_hour72,X51_hour72,X52_hour72,X53_hour72,X54_hour72,X55_hour72,X56_hour72,X57_hour72,X58_hour72,X59_hour72,X60_hour72,X61_hour72,X62_hour72,X63_hour72,X64_hour72,X65_hour72,X66_hour72,X67_hour72,X68_hour72,X69_hour72,X70_hour72,X71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,X301o49axv6udhkl,i695h0p5uj10gmq,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,ae,af,al,am,ao,ar,at,au,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bn,bo,br,bt,bw,by,ca,cd,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,do,dz,ec,ee,eg,es,et,eu,fi,fr,ga,gb,ge,gh,gm,gq,gr,gt,hk,hn,hr,ht,hu,id,ie,il,in.,iq,ir,is,it,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mk,ml,mm,mn,mr,mt,mu,mv,mw,mx,my,mz,na,ne,ng,ni,nl,no,np,nz,om,pa,pe,pg,ph,pk,pl,pr,pt,py,qa,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,td,tg,th,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,ve,vn,ye,za,zm,zw,books.and.music,furniture,home.goods,jewelry,mobile,office.equipment,sporting.goods
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,5215210526320,8426842105260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,True,0,1,843840919867.279,444939118065.419,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.35152474713,1,4.11111111111,0.2,0.2,1,0.369863013699,251.89040221,141315789474,6921052631,0,1,6.2035e+12,5564342105260,0,0,0.25,0,0,0,0.25,0.5,0.5,0.5,0,0.25,0,0.5,0.5,0.25,0,0,0.5,0,0.75,0,0,0,0.25,0,0.75,0,0,0.25,0,0,0,0.25,0.75,0.25,0.25,0,0.5,0,0,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0,0.75,0.5,0,0.5,0.5,0.75,0,0,0.25,0.25,1,0,0.25,0.25,0.5,0.5,0,0.25,0.25,4,False,78947368,0.578947368421,1.33e+11,736842106,31,23,22,-0.901168265952,1,0.741935483871,0.709677419355,0.407894736842,0.302631578947,0.289473684211,1,4.22222222222,76,23,76,0.302631578947,0,0,0,0,0.5,134.364334729,1,1.83333333333,13,0.0277777777778,0,0,0,0,0,0,0.0277777777778,0,0,0,0.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555556,0,0,0.0277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777778,0,0.0555555555556,0,0,0,0,0,0,0.0277777777778,0,0,0,0,0,0,0,0,0,0.0833333333333,0,0,1,0.0555555555556,0,0,0,0,0,0,0.0277777777778,0,0,0,0,0,0,0,0.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777778,0,0,0,0,0,0,0,0,0,0.0555555555556,0,0,0,0,0,0,0,0,0,0,0.0555555555556,0,0,0,0,0,0,0,0,0,0.138888888889,0,0.166666666667,0.0277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777778,0,0,0,0,0,0.0277777777778,0,0.0277777777778,0,0.0277777777778,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,9512736842110,-1,0,1,2739710526320,5024763157900,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,315789474,0,9512736842110,9512736842110,1,0,1,0,1,0,1,0.5,0,0.5,1,1,2,1,2,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,82.516502942,1,11.7925925926,0.239272727273,0.239272727273,1,0.149064171123,13184.1017144,6526315788,1736842104,0,0.0478011472275,66406078947400,9417526315790,0.575342465753,0.849315068493,0.835616438356,0.917808219178,1,0.630136986301,0.520547945205,0.72602739726,0.397260273973,0.369863013699,0.424657534247,0.301369863014,0.41095890411,0.287671232877,0.301369863014,0.27397260274,0.438356164384,0.178082191781,0.109589041096,0.191780821918,0.109589041096,0.0958904109589,0.150684931507,0.191780821918,0.164383561644,0.13698630137,0.178082191781,0.191780821918,0.27397260274,0.315068493151,0.356164383562,0.260273972603,0.260273972603,0.287671232877,0.246575342466,0.301369863014,0.397260273973,0.328767123288,0.383561643836,0.315068493151,0.383561643836,0.424657534247,0.452054794521,0.465753424658,0.547945205479,0.465753424658,0.561643835616,0.534246575342,0.534246575342,0.506849315068,0.383561643836,0.424657534247,0.520547945205,0.424657534247,0.424657534247,0.397260273973,0.438356164384,0.27397260274,0.41095890411,0.328767123288,0.315068493151,0.479452054795,0.41095890411,0.41095890411,0.342465753425,0.493150684932,0.493150684932,0.520547945205,0.41095890411,0.438356164384,0.315068493151,0.438356164384,73,False,52631578,0.808153477218,6157894737,0,741,776,575,-17.0251690355,0.954896907216,1,0.740979381443,0.354206500956,0.370936902486,0.274856596558,2,15.4962962963,2092,540,2092,0.258126195029,0,0,0,0,0.271988527725,8897.1178492,1,1.18518518519,23,0.00613154960981,0,0,0,0.000557413600892,0,0,0.000557413600892,0,0,0,0,0,0,0,0.00334448160535,0,0,0,0,0,0,0,0,0.00111482720178,0,0,0,0,0,0,0.00167224080268,0,0,0,0,0,0,0,0,0,0.00167224080268,0,0,0,0,0,0.000557413600892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557413600892,0,0,1,0,0.000557413600892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557413600892,0,0,0,0,0,0,0.000557413600892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117056856187,0,0.00613154960981,0,0,0,0,0.00278706800446,0.000557413600892,0,0.00222965440357,0,0,0,0,0,0,0,0,0,0.0066889632107,0,0,0,0,0.0730211817168,0,0.0161649944259,0,0,0,0,0,0,0,0,0,0,0.00111482720178,0,0,0,0,0,0.0100334448161,0,0,0,0,0,0.000557413600892,0.0105908584169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.42314692063642,25.7939094683189,2.61081081081081,5.54987396989607,0.188166174180658,0.188166174180658,0,0,13795.233291847,-1,-1,0,0.590944250275006,17233502086297.1,13572665291607.6,0.34120280371632,0.306108257805858,0.30256523835144,0.291399345069568,0.272308438158894,0.268461813651874,0.246418327317559,0.226779835228352,0.225613379424337,0.205890578763423,0.205766833723393,0.190100593771321,0.175316072829407,0.163488092371541,0.152110146594948,0.142204892550389,0.135524541439939,0.126243579968613,0.11663385078657,0.114244661888823,0.109386945509086,0.101100396208956,0.101119569615632,0.098615868537364,0.0930907235148791,0.0935357682228993,0.102073024773473,0.104159210057565,0.110090377707969,0.111124770670374,0.114728265311205,0.116470539176732,0.118892793848944,0.124769621806573,0.134866311307216,0.139730619479475,0.145547782927339,0.143055338216446,0.159013883599457,0.149351490503804,0.155019087062637,0.165106766834264,0.170131813417566,0.171775869061145,0.166982115199564,0.154778505058066,0.159112406678376,0.160927028393388,0.161551965021651,0.156290303835001,0.163766887816535,0.162419573934327,0.164987175098088,0.167873593399529,0.17381641611791,0.161257102611993,0.169202725790872,0.168654555870973,0.176258599264434,0.16980675416881,0.155905694423483,0.162368243576437,0.169697371883261,0.180351824111849,0.177538478512821,0.184051314247193,0.18348296817139,0.182845960994789,0.18824575431759,0.196462789286405,0.197640875289674,0.194438765389156,73.9345345345345,False,10357388967.952,0.241455537028232,843840919867.279,444939118065.419,0,0,0,0,0.716328944312651,0.69500391255005,0.697271666561521,0.34285129648082,0.324047808046869,0.333100895472244,3.56336336336336,8.51738145944202,1844.37717717718,412.161561561562,1844.37717717718,0.41756637120477,0,0,0,0,0,7232.92140430718,1.07117117117117,1.21604044095294,5.53153153153153,0.0234517409816004,0.00094392467393925,0.00103722070271911,0.000146980278619985,0.000619068613573415,0.0148878497658282,0.00101718444473062,0.0230341383819842,0.00488719485995829,0.000225480216629421,1.47838071693978e-05,0.0164303259000115,0.00226421052526844,0.00101951891679465,0.00050703684299877,0.000792215554395026,5.64666717455739e-05,0.00137220229413261,0.00906957768926532,0.000496459447774571,0.0194829590176141,2.59048269287533e-05,0.000326516261109408,0.000215591540406218,0.0141211996674208,0.000218948981055185,8.72921106802268e-05,0.00311314982056904,0.000477021555383525,0.00262749989077719,0.00260934846692516,0.0371962856120398,0.00022987439129562,0.000819932801473819,4.14445731939685e-05,0.00012872746825598,0.00169318251703459,0.0186215732495742,0.000806678641423771,0.00125059377031309,1.54867407699465e-05,0.00464318985933671,0.000985590343804597,0.000223239748463435,0.00732031797606943,0.0075009376522457,0.010979159154114,0.00580185804458041,0.00127729537737417,0.0199731780676988,0.000397059077285037,2.3779352801439e-06,0.000963737872974879,0.01175193536769,0.000177227766059841,0.000409681850529865,0.00170217517922272,0.00685217772207502,0.00424090005725902,4.4318645400486e-05,0.000946799393314094,0.000336449090455029,0.000923532007406225,0.250843144671578,0.00117866732945466,0.00207955321861273,0.428759980964208,0.00505658496902338,0.0147059989523797,3.26634260806544e-05,0.010885092585272,0.000439357569135363,0.00348610478765079,0.00494658758006535,0.021733141574105,0.000161742178951168,0.00171731515376194,0.000928173808812715,0.00579819383519298,9.16170112613225e-05,0.000281751354427894,0.000783504661105324,0.0104037527278069,0.000329902778100943,0.000156998941641579,0.00415104772263509,0.00014442854515031,0.000208850264459726,0.0010196104854486,0.00765669800186508,0.000188858837467388,0.000132027721082147,0.000227111678973094,0.000144054455782698,0.00103936202161038,0.00196955286955591,0.000238584971266727,4.4064110885884e-05,0.00119540903457774,8.2635396554806e-05,0.0008288866685498,5.7596390148755e-05,0.00140593981122596,0.0236169723774081,0.115288323445266,0.00158266860736489,0.000961545638468155,0.00025707750225218,0.0642402713768081,0.000232140315712222,0.0140723297508119,0.0058029553170547,0.002276758112026,0.000819810792340815,0.00665611893207803,0.00171233815725642,0.000614665064350629,4.47568034181111e-05,0.0242226618908842,0.0174003888383662,0.0140764330893197,6.93082130370432e-05,0.000950987573305475,0.00287106619525207,0.00396092080547055,0.0111521238331016,0.00484836147358611,0.0204457455809479,0.000540506604691485,0.0407357266612106,7.22315717236333e-05,0.00537712767413141,0.00376439805872604,0.0128458139396469,0.000791499857865489,0.00291978928638305,0.000622593945002739,0.000919231800957217,0.00229913376256273,3.74638457168069e-05,0.000808925205317506,0.000624979579944849,0.0015999560709737,0.000367656887898652,0.000214512206516205,0.0668206670575911,1.05415146952496e-05,0.00393221116189149,0.0436219830983081,0.000345979537277501,0.00118761690556389,0.00411666635982469,0.00650105222681676,0.000913364064866655,0.0412743701621163,0.0894604794966686,0.000348216974838028,0.000335683038699885,0.00051678027513659,0.0199924111821233,0.00132026034983066,0.102798045579207,0.00362266670008028,0.00309428186166481,0,0,0,1,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.89877987682,7.89877987682,6,6,0.0666666666667,0.0666666666667,1,0.833333333333,22.5521638531,394052631578,6.9e+10,0,0.214285714286,71460473684200,3857552631580,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.5,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2,True,52631579,0.857142857143,375842105262,6.9e+10,9,4,1,-3.22684399452,1,0.444444444444,0.111111111111,0.642857142857,0.285714285714,0.0714285714286,7,7,14,5,14,0.357142857143,0,0,0,0,0.642857142857,11.9475609504,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.4,0.4,0,0,0.69314718056,2754763157890,-1,0,1,8317105263160,2734789473680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,105263158,0.666666666667,2754763157890,2572684210530,1,2,0,-0.69314718056,0.5,1,0,0.333333333333,0.666666666667,0,1,1,3,2,3,0.666666666667,0,0,0,0,0,0.69314718056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69314718056,0.69314718056,3,3,0,0,1,0.333333333333,0.69314718056,1266842105260,-1,0,0,2485842105260,74819315789500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,0,1,1266842105260,509842105264,0,0,3,-1.79175946923,0,0,1,0,0,1,3,3,3,3,3,1,0,0,0,0,0.333333333333,0.69314718056,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.119047619048,0.119047619048,1,0.333333333333,57.3699709354,59210526316,2736842106,0,0.432432432432,2.447e+12,7.2878e+13,0,0.714285714286,0.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571429,0.285714285714,0,0,0,0.571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.571428571429,0,0,0,0,0,0,0,0,0.142857142857,0,0,0,0,0,0.285714285714,0.571428571429,0.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,7,False,1157894737,0.25,5684210526,105263156,0,8,29,-19.3350490255,0,0.275862068966,1,0,0.216216216216,0.783783783784,1,2.46666666667,37,3,37,0.0810810810811,0,0,0,0,0.378378378378,33.1344993213,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.4,0.4,1,0.333333333333,0.69314718056,2.425e+12,-1,0,0,10867789473700,66434368421100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,684210526,0,2.425e+12,2371947368420,2,1,0,-0.69314718056,1,0.5,0,0.666666666667,0.333333333333,0,1,1,3,1,3,0.333333333333,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.1,0.1,1,0.75,10.6046029027,1948684210530,2736842104,0,0.333333333333,13541052631600,8636210526320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,2,True,40289473684,0,1754684210520,2736842104,4,3,2,-0.287682072452,1,0.75,0.5,0.444444444444,0.333333333333,0.222222222222,1,1,9,1,9,0.111111111111,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.0293837823,2,5,0.474747474747,0.474747474747,1,0.03,376.921050693,28421052631,-1,0,0.259615384615,7.1289e+13,8.065e+11,0.222222222222,0.333333333333,0.555555555556,1,0.666666666667,0.444444444444,0.111111111111,0.111111111111,0.777777777778,0.444444444444,0.333333333333,0.444444444444,1,0.111111111111,0,0.555555555556,0.777777777778,0.222222222222,0.333333333333,0.444444444444,0.222222222222,0.444444444444,0,0,0,0,0,0,0.111111111111,0,0,0,0,0,0,0,0.111111111111,0,0,0,0,0,0,0.222222222222,0,0,0,0.222222222222,0,0,0,0,0,0,0,0,0.111111111111,0.222222222222,0,0.111111111111,0.222222222222,0,0.111111111111,0,0.111111111111,0,0.111111111111,0,0.222222222222,0.111111111111,0,0,9,False,842105262,0.0918367346939,28421052631,0,56,31,17,-11.096915393,1,0.553571428571,0.303571428571,0.538461538462,0.298076923077,0.163461538462,2,5.2,104,2,104,0.0192307692308,0,0,0,0,0.990384615385,4.63472898823,1,1,1,0,0,0,0,0,0.016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245901639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196721311475,0,0,0,0,0,0,0,0,0,0,0,0.016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,64199578947400,13105578947400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True,52631580,1,843840919867.279,444939118065.419,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
